Year,State,CO2_Value,Coal_Value,Natural_Gas_Value,Nuclear_Energy_Value,Petroleum_Energy_Value,Renewable_Energy_Value
2017,Maryland,9.1,"106,973","232,723","158,004","470,666","80,822"
2017,Massachusetts,9.4,"12,407","462,406","52,788","561,908","95,856"
2017,Michigan,15.6,"499,439","908,197","338,675","869,880","238,177"
2017,Minnesota,16.4,"257,594","466,884","145,426","611,526","293,528"
2017,Mississippi,20.2,"53,779","543,721","77,027","384,318","71,848"
2017,Missouri,20.4,"709,796","264,614","86,853","611,040","102,440"
2017,Montana,29.6,"156,073","83,319",0,"172,427","140,885"
2017,Nebraska,25.0,"233,809","175,613","72,300","233,348","186,969"
2017,Nevada,13.5,"27,297","305,309",0,"306,479","109,544"
2017,New Hampshire,10.0,"3,617","53,633","104,493","152,656","66,803"
2017,New Jersey,11.2,"16,488","734,147","355,948","858,632","83,836"
2017,New Mexico,23.7,"199,114","249,357",0,"249,356","78,080"
2017,New York,8.5,"19,553","1,276,905","441,029","1,378,849","490,642"
2017,North Carolina,11.8,"350,286","520,659","443,192","885,764","240,022"
2017,North Dakota,75.2,"397,875","112,146",0,"184,122","165,938"
2017,Ohio,17.6,"810,953","1,014,299","184,997","1,073,983","156,232"
2017,Oklahoma,23.8,"198,309","692,145",0,"544,537","290,968"
2017,Oregon,9.4,"18,723","262,532",0,"335,127","516,930"
2017,Pennsylvania,16.8,"669,540","1,404,240","870,187","1,151,732","240,496"
2017,Rhode Island,9.4,0,"94,730",0,"75,184","9,567"
2017,South Carolina,13.9,"192,751","287,408","568,390","524,166","152,847"
2017,South Dakota,16.8,"26,114","85,339",0,"112,658","148,279"
2017,Tennessee,14.5,"334,567","331,613","332,779","694,516","182,761"
2017,Texas,23.5,"1,451,978","3,987,778","403,523","6,286,229","915,338"
2017,Utah,19.0,"274,816","231,151",0,"294,385","64,181"
2017,Vermont,9.3,0,"12,281",0,"77,379","40,945"
2017,Virginia,12.5,"159,813","596,648","319,562","847,776","167,010"
2017,Washington,10.7,"61,732","350,872","85,013","769,685","967,707"
2017,West Virginia,49.9,"710,445","199,298",0,"191,481","49,947"
2017,Wisconsin,17.0,"388,614","504,808","100,919","523,110","198,839"
2017,Wyoming,108.3,"458,496","158,370",0,"153,755","59,425"
2018,Alabama,23.0,"377,152","771,194","412,584","518,687","301,170"
2018,Alaska,46.8,"17,325","346,255",0,"215,613","24,996"
2018,Arizona,13.1,"331,492","400,531","325,122","590,247","179,533"
2018,Arkansas,23.5,"304,145","366,939","132,996","326,432","124,834"
2018,California,9.1,"33,256","2,209,801","190,422","3,409,954","1,213,958"
2018,Colorado,15.8,"284,474","518,088",0,"512,429","165,952"
2018,Connecticut,10.5,"4,023","285,991","176,496","316,551","49,572"
2018,Delaware,14.5,"4,296","99,416",0,"119,451","8,035"
2018,District of Columbia,4.1,37,"32,623",0,"19,017","2,661"
2018,Florida,11.4,"327,807","1,511,134","306,461","1,843,337","314,801"
2018,Georgia,13.5,"340,152","759,205","359,262","998,463","303,573"
2018,Hawaii,14.3,"14,367",192,0,"261,466","31,126"
2018,Idaho,10.9,"2,823","115,833",0,"180,666","180,196"
2018,Illinois,16.7,"704,574","1,127,424","1,025,651","1,254,095","277,668"
2018,Indiana,28.2,"985,668","890,433",0,"703,718","190,075"
2018,Iowa,26.2,"325,673","431,513","51,181","418,691","478,666"
2018,Kansas,21.6,"227,665","321,809","95,854","343,686","222,816"
2018,Kentucky,27.5,"655,909","356,673",0,"601,468","103,816"
2018,Louisiana,41.8,"137,818","1,865,382","179,330","1,729,715","160,945"
2018,Maine,11.0,"2,113","48,370",0,"171,062","155,760"
2018,Maryland,10.2,"124,191","312,824","156,699","477,626","90,288"
2018,Massachusetts,9.3,101,"452,093","46,437","576,328","101,071"
2018,Michigan,16.4,"506,105","1,010,919","318,655","896,217","247,124"
2018,Minnesota,16.9,"261,530","514,172","152,657","624,491","296,986"
2018,Mississippi,21.2,"60,015","591,886","72,343","380,952","74,057"
2018,Missouri,20.4,"668,188","330,552","111,401","619,352","110,649"
2018,Montana,29.4,"152,295","90,778",0,"171,531","147,563"
2018,Nebraska,27.2,"264,072","196,445","58,884","239,157","190,495"
2018,Nevada,13.7,"34,996","310,875",0,"308,260","117,235"
2018,New Hampshire,10.5,"7,798","51,471","105,195","155,704","62,624"
2018,New Jersey,11.8,"16,732","799,555","334,373","888,315","84,239"
2018,New Mexico,21.9,"136,824","281,322",0,"257,803","95,244"
2018,New York,9.0,"16,710","1,393,657","448,718","1,423,244","489,219"
2018,North Carolina,12.0,"325,121","599,308","439,915","906,189","270,114"
2018,North Dakota,78.0,"407,262","130,084",0,"190,027","163,255"
2018,Ohio,17.9,"717,818","1,236,747","191,483","1,089,761","158,726"
2018,Oklahoma,25.0,"171,280","842,224",0,"541,278","324,177"
2018,Oregon,9.5,"16,911","271,311",0,"339,590","502,494"
2018,Pennsylvania,17.2,"644,056","1,515,912","872,749","1,170,049","251,952"
2018,Rhode Island,10.4,0,"104,748",0,"82,615","10,045"
2018,South Carolina,14.6,"205,204","338,951","551,151","526,034","165,199"
2018,South Dakota,17.7,"27,618","95,548",0,"115,313","158,194"
2018,Tennessee,13.8,"251,835","404,318","378,224","700,650","199,132"
2018,Texas,23.9,"1,189,311","4,596,600","430,597","6,720,839","1,009,917"
2018,Utah,19.4,"273,117","253,819",0,"310,060","61,286"
2018,Vermont,9.4,0,"14,208",0,"75,792","44,258"
2018,Virginia,12.9,"149,349","667,004","305,826","869,728","183,826"
2018,Washington,10.5,"61,166","334,779","101,502","775,777","955,305"
2018,West Virginia,49.4,"661,760","221,402",0,"216,968","53,573"
2018,Wisconsin,17.4,"362,077","565,291","105,900","548,839","203,443"
2018,Wyoming,110.3,"455,748","175,639",0,"159,048","54,920"
2019,Alabama,21.6,"317,180","748,731","455,865","529,319","298,545"
2019,Alaska,46.7,"17,620","343,384",0,"220,818","23,608"
2019,Arizona,12.7,"257,727","484,249","333,312","607,131","174,570"
2019,Arkansas,21.5,"239,798","371,388","141,750","330,550","132,189"
2019,California,9.1,"30,886","2,218,732","168,799","3,395,439","1,373,488"
2019,Colorado,15.9,"273,338","553,842",0,"526,331","178,021"
2019,Connecticut,10.3,867,"293,149","174,730","304,773","48,862"
2019,Delaware,13.9,"2,179","93,442",0,"120,332","8,544"
2019,District of Columbia,4.0,5,"31,603",0,"18,555","3,049"
2019,Florida,10.9,"233,542","1,578,269","303,946","1,804,514","315,365"
2019,Georgia,12.8,"273,109","786,904","350,759","995,857","314,211"
2019,Hawaii,14.5,"14,179",228,0,"264,338","29,839"
2019,Idaho,11.2,"2,364","133,257",0,"183,278","171,550"
2019,Illinois,16.1,"591,909","1,180,447","1,030,996","1,239,327","293,917"
2019,Indiana,26.2,"821,545","934,151",0,"710,201","187,427"
2019,Iowa,24.5,"266,368","433,368","54,671","430,621","518,892"
2019,Kansas,20.8,"197,779","319,950","96,565","352,445","239,094"
2019,Kentucky,25.6,"574,502","361,174",0,"595,296","101,676"
2019,Louisiana,41.8,"90,701","1,963,925","145,993","1,736,963","150,526"
2019,Maine,10.7,"2,160","46,301",0,"166,761","154,606"
2019,Maryland,9.4,"77,301","311,631","156,765","474,069","79,877"
2019,Massachusetts,9.2,71,"442,794","22,734","572,180","99,536"
2019,Michigan,15.9,"447,823","1,054,986","343,639","882,063","244,587"
2019,Minnesota,16.3,"205,139","549,487","147,280","640,082","298,551"
2019,Mississippi,21.0,"51,028","583,800","115,202","383,081","70,136"
2019,Missouri,19.1,"584,662","327,798","95,961","622,101","121,475"
2019,Montana,30.2,"159,165","92,649",0,"175,168","133,863"
2019,Nebraska,26.1,"240,414","198,771","72,589","242,788","203,880"
2019,Nevada,13.5,"37,177","315,564",0,"306,466","125,022"
2019,New Hampshire,10.2,"4,182","55,366","113,890","152,435","62,394"
2019,New Jersey,11.3,"13,780","790,685","278,147","842,885","84,994"
2019,New Mexico,23.3,"151,468","305,538",0,"262,605","105,040"
2019,New York,8.7,"13,648","1,337,750","468,481","1,386,269","498,124"
2019,North Carolina,11.7,"318,154","569,405","437,683","905,845","275,441"
2019,North Dakota,74.8,"372,018","157,419",0,"188,349","164,419"
2019,Ohio,16.8,"594,257","1,260,474","177,624","1,070,162","160,334"
2019,Oklahoma,23.1,"93,953","873,688",0,"524,240","347,056"
2019,Oregon,9.9,"27,430","302,229",0,"334,509","445,620"
2019,Pennsylvania,17.1,"568,781","1,679,486","869,084","1,134,520","234,570"
2019,Rhode Island,9.8,0,"97,931",0,"77,313","11,832"
2019,South Carolina,13.5,"160,703","347,904","585,828","515,839","166,366"
2019,South Dakota,18.0,"31,420","97,428",0,"116,179","169,269"
2019,Tennessee,13.5,"216,876","420,285","372,992","713,625","191,569"
2019,Texas,23.6,"992,721","4,795,216","431,234","6,850,186","1,071,087"
2019,Utah,19.2,"266,989","276,460",0,"305,584","60,089"
2019,Vermont,9.6,0,"14,381",0,"77,367","43,772"
2019,Virginia,12.5,"85,120","717,725","308,013","872,814","169,910"
2019,Washington,11.1,"80,837","378,216","92,584","794,537","797,587"
2019,West Virginia,47.6,"621,722","239,854",0,"208,371","49,681"
2019,Wisconsin,16.3,"280,108","592,529","104,736","547,523","202,897"
2019,Wyoming,101.9,"410,221","172,235",0,"155,232","57,094"
2020,Alabama,19.6,"256,687","714,871","454,930","525,878","308,209"
2020,Alaska,49.1,"18,527","373,567",0,"222,323","25,527"
2020,Arizona,11.2,"156,821","513,539","329,597","544,270","177,618"
2020,Arkansas,18.2,"161,980","335,441","157,349","315,440","118,123"
2020,California,7.7,"28,034","2,151,068","169,838","2,688,622","1,244,897"
2020,Colorado,13.8,"217,082","552,271",0,"437,992","194,190"
2020,Connecticut,9.4,67,"297,582","164,157","262,428","46,777"
2020,Delaware,12.6,"1,956","94,009",0,"104,587","7,722"
2020,District of Columbia,3.6,0,"27,984",0,"15,492","3,024"
2020,Florida,9.6,"180,387","1,619,429","307,315","1,484,594","316,100"
2020,Georgia,10.9,"153,179","779,340","342,897","875,240","328,340"
2020,Hawaii,10.3,"13,281",199,0,"187,858","31,467"
2020,Idaho,10.5,"2,663","129,363",0,"175,803","157,879"
2020,Illinois,13.3,"391,150","1,158,640","1,047,170","1,056,447","297,310"
2020,Indiana,22.7,"669,310","873,505",0,"652,153","182,401"
2020,Iowa,20.6,"183,017","396,343","30,344","404,169","556,341"
2020,Kansas,19.7,"193,779","301,392","110,545","334,609","260,617"
2020,Kentucky,22.4,"482,266","343,788",0,"540,200","100,789"
2020,Louisiana,39.4,"48,718","1,924,573","177,055","1,773,653","144,854"
2020,Maine,9.9,"1,657","47,028",0,"157,444","138,648"
2020,Maryland,7.8,"49,692","296,585","157,531","397,572","66,952"
2020,Massachusetts,7.5,0,"400,675",0,"449,040","94,678"
2020,Michigan,13.6,"334,428","1,003,430","316,854","756,310","235,184"
2020,Minnesota,13.7,"162,702","496,026","153,319","545,473","286,430"
2020,Mississippi,21.3,"54,188","610,312","67,595","369,614","68,741"
2020,Missouri,17.7,"551,341","303,949","80,874","576,090","117,585"
2020,Montana,24.2,"98,886","87,478",0,"174,592","142,312"
2020,Nebraska,23.7,"213,747","192,725","64,646","228,175","202,857"
2020,Nevada,11.6,"27,778","310,715",0,"245,204","125,514"
2020,New Hampshire,9.0,"1,518","53,630","103,052","136,963","51,219"
2020,New Jersey,9.0,"12,144","678,931","279,308","686,425","80,762"
2020,New Mexico,21.3,"138,968","292,036",0,"237,384","106,513"
2020,New York,7.1,"5,681","1,305,282","401,441","1,066,114","468,231"
2020,North Carolina,10.2,"223,906","557,570","442,166","807,695","293,174"
2020,North Dakota,69.6,"363,255","150,166",0,"163,767","176,757"
2020,Ohio,15.7,"556,769","1,233,412","190,316","982,394","151,400"
2020,Oklahoma,21.3,"70,714","847,555",0,"474,552","337,045"
2020,Oregon,8.8,"17,811","282,518",0,"300,473","473,155"
2020,Pennsylvania,14.9,"374,254","1,783,003","799,342","949,953","217,902"
2020,Rhode Island,9.0,0,"100,985",0,"68,314","13,926"
2020,South Carolina,12.4,"137,280","343,349","571,930","465,872","173,989"
2020,South Dakota,16.8,"21,692","91,244",0,"119,687","171,078"
2020,Tennessee,12.0,"176,104","398,610","383,245","657,467","211,994"
2020,Texas,21.4,"872,845","4,718,367","432,869","6,187,966","1,149,538"
2020,Utah,17.5,"244,280","266,595",0,"285,122","61,965"
2020,Vermont,8.4,0,"13,589",0,"70,379","39,823"
2020,Virginia,11.4,"75,434","748,377","314,843","739,500","170,439"
2020,Washington,8.9,"59,443","354,969","98,475","621,358","884,394"
2020,West Virginia,43.0,"539,707","265,123",0,"179,259","48,020"
2020,Wisconsin,14.8,"249,316","571,817","102,071","493,092","183,061"
2020,Wyoming,96.2,"388,253","169,076",0,"138,481","68,407"
2021,Alabama,21.5,"309,791","739,546","480,897","580,020","303,213"
2021,Alaska,53.0,"18,694","384,560",0,"256,041","24,907"
2021,Arizona,11.4,"160,299","484,962","330,406","606,053","197,117"
2021,Arkansas,20.5,"216,123","360,504","141,603","329,239","114,123"
2021,California,8.3,"28,244","2,172,757","172,123","2,969,515","1,334,148"
2021,Colorado,14.7,"252,442","526,513",0,"489,206","216,066"
2021,Connecticut,10.1,"2,880","306,843","179,844","287,268","51,792"
2021,Delaware,12.9,"4,542","87,778",0,"113,210","8,136"
2021,District of Columbia,3.8,0,"28,336",0,"17,525","3,358"
2021,Florida,10.4,"200,193","1,591,156","293,097","1,750,506","353,523"
2021,Georgia,11.5,"203,870","773,889","354,662","922,614","332,568"
2021,Hawaii,12.0,"12,566",133,0,"222,977","35,105"
2021,Idaho,10.8,"3,051","135,178",0,"188,712","145,902"
2021,Illinois,14.5,"521,615","1,082,481","1,013,204","1,140,285","335,451"
2021,Indiana,24.4,"753,557","870,075",0,"714,790","212,543"
2021,Iowa,22.9,"264,419","383,424",0,"411,463","599,196"
2021,Kansas,20.3,"219,031","292,156","89,572","338,260","276,717"
2021,Kentucky,24.7,"548,443","365,718",0,"585,943","102,456"
2021,Louisiana,40.8,"95,856","1,861,540","180,180","1,840,317","144,874"
2021,Maine,10.5,"1,588","57,233",0,"164,149","133,128"
2021,Maryland,8.5,"69,186","302,243","156,623","433,109","73,820"
2021,Massachusetts,8.0,0,"404,324",0,"502,317","103,215"
2021,Michigan,14.7,"436,203","950,120","358,698","816,074","247,406"
2021,Minnesota,14.6,"179,055","523,812","147,526","567,228","297,813"
2021,Mississippi,21.4,"64,446","576,923","122,971","385,435","68,941"
2021,Missouri,19.0,"616,413","293,874","44,839","609,448","144,808"
2021,Montana,25.8,"122,765","86,998",0,"176,856","134,741"
2021,Nebraska,24.0,"216,298","191,008","71,875","237,542","217,397"
2021,Nevada,12.5,"35,910","305,212",0,"284,865","139,948"
2021,New Hampshire,9.6,"3,259","60,116","102,957","141,670","50,415"
2021,New Jersey,9.6,"12,586","697,019","293,972","750,887","85,852"
2021,New Mexico,21.7,"133,228","284,989",0,"262,264","138,630"
2021,New York,7.9,"5,370","1,361,190","325,671","1,209,837","473,907"
2021,North Carolina,10.9,"222,501","637,553","450,408","884,691","288,212"
2021,North Dakota,72.7,"361,811","190,784",0,"169,566","185,516"
2021,Ohio,16.5,"575,920","1,293,129","182,628","1,029,340","165,301"
2021,Oklahoma,22.0,"131,695","745,038",0,"519,226","367,146"
2021,Oregon,9.1,"1,303","305,665",0,"322,320","449,244"
2021,Pennsylvania,16.4,"485,193","1,867,361","792,878","1,035,606","223,410"
2021,Rhode Island,9.7,0,"105,473",0,"76,590","14,546"
2021,South Carolina,13.4,"162,628","350,088","561,696","509,517","170,674"
2021,South Dakota,16.9,"21,589","96,787",0,"119,919","205,338"
2021,Tennessee,13.3,"225,784","413,619","369,061","715,602","198,765"
2021,Texas,22.4,"968,401","4,736,878","420,047","6,802,215","1,293,066"
2021,Utah,18.6,"276,159","274,376",0,"302,537","67,954"
2021,Vermont,8.6,0,"13,801",0,"72,373","40,260"
2021,Virginia,11.3,"68,603","699,927","298,458","789,358","189,262"
2021,Washington,9.5,"36,943","382,807","88,909","712,349","850,547"
2021,West Virginia,49.5,"633,582","279,133",0,"205,121","48,756"
2021,Wisconsin,15.7,"286,760","559,535","104,149","533,212","178,716"
2021,Wyoming,94.3,"376,971","161,354",0,"146,812","91,943"
